click,impression,url_hash,ad_id,advertiser_id,depth,position,query_id,keyword_id,title_id,description_id,user_id
0,1,1.205787899908646e+19,20183547,27961,2,2,15921603,161,947,1179,2543587
0,1,9.004035880665278e+18,20595493,33800,1,1,51332,9874,10987,13870,1890288
1,1,1.6794704970244289e+19,5059514,26286,2,1,1029,275,9723,11047,733109
1,1,6.81725505948757e+18,22100183,38548,3,3,3219,23410,40582,37350,459381
0,1,1.205787899908646e+19,20160323,27961,2,1,9148131,606,758,1030,0
1,14,1.0198599311013974e+19,21442026,37039,2,1,4429,1300,3938,4015,0
0,4,7.456618253541718e+18,10615890,10750,3,2,131519,15513,5941,3179,0
1,1,1.353609183378779e+19,21464836,36400,2,1,17196,144766,363105,334183,5190941
1,1,1.205787899908646e+19,20151305,27961,2,2,19017,11299,85957,2487,2493117
0,1,1.205787899908646e+19,20222616,27961,2,2,15935360,6971,110732,110384,0
1,1,1.4340390157469405e+19,3060489,23777,1,1,3250,1160,4498,2890,5319556
1,1,1.5989049276530887e+19,20314201,23823,3,1,47814,52483,14957,14616,4965996
1,2,3.3898142717082214e+18,10764240,23649,1,1,42937,50022,114817,105234,670856
0,2,1.2287009091067853e+18,4271311,23778,3,1,7925104,182,99,132,9642105
0,1,1.4623965956027212e+19,20288846,32108,2,1,1500114,7584,381987,194382,2334565
1,2,1.205787899908646e+19,20192651,27961,2,1,6452,16823,25399,27206,265359
0,1,8.988154974607409e+18,4279911,26638,2,2,60,71,154782,133105,1656340
0,1,1.0929328534464514e+19,21183763,3579,1,1,38813,51650,113937,14758,4859600
0,1,1.7501963389256626e+19,7971196,19405,2,2,13779056,192185,2457145,1823299,1340393
0,1,1.4531867648059392e+19,21780336,27482,1,1,50818,8608,6361,6,18317766
0,1,9.630263109857694e+18,10679271,30108,3,1,1302855,447,42001,4223,6342
1,1,9.004035880665278e+18,20595493,33800,3,1,1601125,9184,10136,10792,2887923
1,1,9.883157101134223e+18,21369972,36810,2,2,135101,67652,183211,1796,8930550
1,1,1.0487429021452033e+18,21343575,8479,1,1,1104,8173,11820,12030,351061
1,1,1.7363854844105062e+19,20017078,23798,2,1,478,1299,4,1104,598122
0,1,1.0336838597420036e+19,10761554,30269,3,3,3486,6941,757776,589513,542
1,1,7.201350733841494e+18,20880246,34841,2,1,33626,31757,87948,61042,12465581
1,1,1.4340390157469405e+19,3109896,23777,1,1,19737504,114923,175372,149216,0
1,10,1.4779372599199648e+19,20601282,2494,1,1,57242,117260,202586,10242,0
1,1,1.4340390157469405e+19,3126726,23777,1,1,15934,2266,2132,2379,4421809
1,1,1.4340390157469405e+19,4602998,23777,1,1,637081,80044,103267,90540,1784353
1,1,1.4340390157469405e+19,9027238,23808,1,1,61261,643,74,94,576219
0,1,1.0640156997118464e+19,20917625,35102,2,2,8883289,35606,132199,44536,0
1,1,8.134264174510893e+18,1609874,1268,2,1,12430917,169,1570,1835,0
1,1,1.4340390157469405e+19,3200239,23777,2,2,5864,131,641,90,10331283
1,1,6.619692221503942e+17,20594945,854,2,2,24890,29581,386683,158868,14125117
1,3,2.6928596198512824e+18,4291665,2051,1,1,125377,10435,739,63,1393535
1,1,1.0726002060893143e+19,20036558,23800,1,1,127,49,44,75,17659155
0,1,1.772671565321959e+19,21163892,9785,2,2,3428,153,317,1073,957200
0,1,1.4340390157469405e+19,2910046,23777,2,2,5517,1582,18075,17488,1640021
1,2,1.588905223280178e+19,3137471,7570,1,1,188,445,823,1898,2764296
0,1,1.265502459667583e+17,21243951,36263,1,1,20863402,10494,89521,179,0
0,1,1.5055522776556423e+19,20967414,35253,3,2,1484024,190,774,277,478576
1,2,2.338929193756991e+18,20286637,879,1,1,18352173,125328,218689,166858,4908817
0,1,2.2872676761257252e+18,21519558,37443,2,1,1222846,123,11691,9100,0
1,2,1.1363457806790746e+19,20137552,26278,2,1,4469,510,124,176,1074558
0,53,1.4010690051116745e+19,20151194,32548,1,1,403339,138734,99719,990202,0
1,1,1.4601918583178457e+19,21300981,2369,2,1,3667,6480,14881,15318,204278
0,1,1.0336838597420036e+19,10761559,30269,3,3,7356270,34,34935,32778,149088
0,1,7.441172720328995e+18,22134073,38475,2,1,7326,2092,21620,20722,16722777
1,1,1.205787899908646e+19,20192676,27961,2,1,1385889,1640,8733,19139,700907
0,1,4.2981186814246446e+18,3498395,385,2,2,273293,39890,402140,17367,2552909
0,1,1.6315463340141664e+19,3914990,10553,3,1,1644940,7625,67553,63760,1601403
0,1,1.4340390157469405e+19,6434950,23777,1,1,15067298,61,86,114,1868397
1,16,1.4340390157469405e+19,9027108,23808,2,2,20409,945,1336,1562,0
0,1,1.5790434069560785e+19,21498376,37373,2,2,20551,4011,18561,9192,258065
1,1,8.994557070508579e+18,20030165,23799,2,1,18,28,41,52,6327043
1,1,1.4756578758696272e+19,21438387,3625,2,1,791,11064,8577,8723,4189030
0,1,1.841808442845836e+19,21945804,5632,3,1,444887,262665,1793746,175,0
0,3,3.163997420314436e+18,21445735,26288,2,1,9,43,389,150,345717
1,1,1.4340390157469405e+19,9027641,23808,2,1,228,610,108,146,7615046
1,1,1.4340390157469405e+19,21163921,23808,1,1,1249,3129,4946,38,21839738
1,1,1.1945298859485911e+19,21094247,35463,1,1,450,3679,2385,192,9847170
1,1,6.636857452802744e+18,21525505,37371,2,1,10526546,335254,948755,223342,0
1,1,9.662243402272995e+18,21866205,36286,2,1,264,58,19414,18683,14904934
1,2,8.62089534443654e+18,4244198,27547,1,1,10326,1010,1500,1967,1291769
1,1,1.457854145126214e+19,20394450,28411,1,1,39534,11254,7593,19413,3850664
0,1,1.1941477995998589e+19,20569607,33718,1,1,21014250,102888,412483,12014,661971
0,1,3.360989317530296e+18,21273372,36437,1,1,6180,479,3332,507,2808049
1,1,1.3694319020023613e+19,20800973,421,3,1,2993,5988,23162,22440,1579716
1,3,7.484333488664585e+18,21209371,34691,1,1,2,11,71,93,3616988
0,1,5.259993457437928e+18,21312838,20671,2,1,19629,38365,431150,359516,61026
1,3,1.205787899908646e+19,20180611,27961,1,1,2142170,2309,2233,2861,0
1,1,8.390751886332698e+18,20869971,854,3,3,331625,16502,148144,150900,1044289
0,5,1.4340390157469405e+19,9027728,23808,2,2,111746,128,1318,1535,0
1,7,2.6928596198512824e+18,4291689,2051,2,1,9307,18003,9378,63,5828
0,1,7.522366221873914e+18,20894138,34963,3,3,5133950,4400,23941,2849,9835566
0,1,1.5989049276530887e+19,20314246,23824,3,3,2095,7172,14403,31,9398775
0,1,1.6295542853724762e+19,21415296,10954,3,3,142745,30835,318391,263158,0
0,2,1.3090221289647714e+19,20174985,23795,2,1,686566,38984,3,7,0
0,1,1.4804203087814566e+19,21759986,36803,3,1,7286,619,177222,71227,629
0,1,1.205787899908646e+19,20164306,27961,1,1,16009371,37453,295774,276753,50256
0,3,1.7262525865287997e+19,20507423,32150,2,2,29075,215,43639,48892,0
0,1,7.90391452832019e+18,21162350,1325,2,2,238,168,320,932,3150614
0,1,1.5145480155589095e+19,20888693,23807,3,3,283,5573,5,11,3294928
0,2,1.205787899908646e+19,20222646,27961,2,1,4746286,14181,15237,3131,0
0,1,1.4340390157469405e+19,6434950,23777,1,1,10359730,61,86,114,0
0,1,1.4340390157469405e+19,6435044,23777,2,1,663519,162,2074,1524,0
0,1,1.678508178037432e+19,21418249,36992,2,1,1760349,198929,1021690,3157,67218
1,1,1.0077424813158505e+18,21268086,2255,3,1,5840227,28572,515686,430465,0
1,1,4.439073791589999e+18,21765362,37543,2,2,3033119,260,33468,31172,0
1,4,1.9633206100701967e+18,20875220,32989,2,1,121658,10498,9982,10034,1230003
0,1,1.2287009091067853e+18,4271311,23778,1,1,2580442,1767,99,132,0
1,1,1.205787899908646e+19,20162100,27961,1,1,16479806,3407,3928,6146,16334881
1,1,1.3509048733764864e+19,21167515,35453,1,1,1033553,80948,260801,329915,18303900
1,1,1.5145480155589095e+19,22072941,23807,1,1,5837,74,2587,2864,958391
0,1,1.257552877938876e+19,3112706,23778,2,2,4968,468,17,30,491304
0,1,9.495878972188682e+18,10400310,29439,1,1,4722617,63,198,119,0
0,1,8.813902859733762e+18,20886690,34840,1,1,221383,206,551,826,2155589
0,1,1.5125668486826609e+19,21407397,36191,3,1,12661,1238,9855,10096,149986
1,10,1.588905223280178e+19,21363369,7570,2,2,25045,97863,820,332849,0
1,4,9.004035880665278e+18,20595493,33800,3,2,16585,4029,4223,5491,1371014
0,1,9.446375685917684e+18,20178352,32791,2,2,70801,40621,226668,67436,104231
1,12,1.1006296077592152e+19,21867781,37746,2,1,1178,1647,7065,2630,0
0,2,1.4340390157469405e+19,3110597,23777,1,1,3543,330,154,226,3736080
1,1,7.90391452832019e+18,21162424,1325,3,1,4621,12483,33660,35113,10102423
1,1,1.205787899908646e+19,20203753,27961,1,1,459,810,83,109,9291918
0,1,7.070016187318345e+18,21466628,37044,1,1,25522894,77189,187903,160698,14422512
0,1,1.1150235265387773e+18,21835437,37480,3,1,507861,1450,36552,8305,0
0,1,1.7428393905688543e+19,21259533,30030,2,2,4794675,37605,70605,725,0
1,1,5.104882177771823e+18,20594988,854,2,1,36926,94806,241686,649,266304
1,1,3.027483394065624e+17,21327267,36301,2,1,3256202,10094,42632,66539,2978441
1,1,2.9949248459562813e+18,20061266,23803,1,1,9353,14529,12996,793,7352962
1,1,4.696782904677008e+18,3177697,23790,1,1,8506576,58593,32,54,2365876
0,1,1.205787899908646e+19,20222970,27961,2,1,91,184,801,1006,9376
0,2,7.797573824412027e+18,21911901,37942,3,1,1500158,1780,8298,8444,1334822
0,1,1.0536834335786253e+18,20363555,1340,2,1,1404730,1734,33,157029,0
0,3,1.1270053484517763e+19,21347685,36711,3,3,118837,12665,389260,57166,0
0,1,1.1488754460735891e+19,21834758,37791,2,1,36156,50,6905,1874,0
1,2,1.19703195446615e+19,4832804,17994,2,1,43629,80076,921347,721266,15007262
1,2,3.516889565727588e+18,4339083,1267,2,1,850270,426,8690,335,0
0,1,2.5727681250578227e+18,4638348,7894,3,1,1980404,514,486,651,281795
1,1,8.190646704100694e+18,3048032,23782,1,1,116645,8606,6363,6951,10835309
1,1,6.556311362033926e+17,10939673,30664,2,1,4352,11586,41472,76169,232771
0,1,1.4340390157469405e+19,21232853,23808,2,1,2678734,3632,10415,634,1630935
1,1,1.2361883603165536e+19,20665552,26007,2,2,18408,2657,22380,19613,1970429
0,1,7.484333488664585e+18,21090281,34691,1,1,2,67,152,219,4727403
1,1,1.205787899908646e+19,20163506,27961,1,1,504,74,119,371,3119868
1,2,2.6928596198512824e+18,4341133,2051,2,1,485,2329,3577,3882,1607939
1,1,1.4340390157469405e+19,4802575,23777,2,2,14420311,56792,76503,68105,0
1,1,5.345544339361684e+18,5858505,23796,1,1,1869,1209,6,12,4335191
1,1,1.205787899908646e+19,20163614,27961,1,1,1394,10972,30498,29121,10662829
0,1,1.4340390157469405e+19,20644045,23808,2,2,9205012,2,1,3,1732274
1,1,6.715049002232656e+18,3065545,23783,1,1,1142,167,128,212,15727332
0,1,8.624410930658002e+18,20883525,34732,2,1,92952,3862,2602,1232,1310343
0,1,1.028025869726944e+19,22134683,32634,1,1,776,157,6284,6560,1383989
0,1,2.3168980258269614e+18,20640318,4716,3,1,298660,3093,3420,4055,1581253
1,1,1.4340390157469405e+19,9027997,23808,2,1,2724,1964,4608,10,5430992
1,1,1.3403475451692163e+18,10362510,28734,2,1,471,534,5317,4746,13313016
0,1,1.3653454917467023e+19,4330042,5493,2,1,1657667,2176,4413,5617,0
1,1,5.260594170071819e+16,3048011,23782,1,1,640,965,605,215,5672337
0,1,1.2943519435171692e+18,20066713,24162,1,1,22219010,3986,65,49,0
0,1,1.4170743816979116e+19,3923549,1998,2,1,76460,18834,1793,483583,81384
1,1,4.660387735928844e+18,21478670,36540,2,1,17828,10148,47770,43746,2034303
0,1,2.001681730503258e+18,21301342,36436,3,1,151393,5647,198272,16440,7097965
1,1,1.8425200088803072e+19,20033189,23790,2,1,36230,19347,27,29,8053575
0,1,1.7611115454105706e+19,2611077,23955,2,2,3812228,91267,127875,6409,0
0,1,1.1917549558620953e+19,21797541,26269,3,2,2820113,73679,1117091,795,0
0,1,1.4340390157469405e+19,9027456,23808,2,2,14140878,1890,2070,2299,0
0,1,1.1988868666735485e+19,21648219,37544,2,2,1343894,31352,63818,60223,18316
1,1,1.1624066761054958e+19,3373986,5962,3,3,1958,2697,171,217,2051232
1,1,1.8097206552225305e+19,1351158,3167,3,2,8103526,50708,180352,34213,155056
0,2,1.205787899908646e+19,20183701,27961,2,1,588489,227,1237,530,0
0,1,1.2382618208972413e+18,10184514,24387,3,1,2535439,3227,196993,185531,0
1,1,9.72682106599845e+18,21325198,36605,2,1,195050,24778,419514,16876,6428
0,1,1.0229764868502157e+19,20920982,35006,1,1,48950,59620,213687,180331,1763226
1,2,7.015903860856274e+18,4276920,6093,2,1,158899,5125,1166,1379,10058778
1,1,3.752218522896965e+17,21862164,37842,2,1,5433,18110,1132255,519241,0
1,1,8.893439702406565e+18,21205790,29914,3,2,5,3,1231,508,5116811
0,1,1.4615133296385307e+19,20210901,17148,2,1,9858032,382986,1573483,923991,12109000
0,1,8.826128530497691e+17,3497299,10488,1,1,1263,5264,14000,8964,18255205
1,1,1.3661526708900024e+19,7181935,2323,1,1,4853166,297383,722373,2011,5977663
1,1,1.1078015115745737e+19,21812772,37507,1,1,1870,5027,2286,2524,1387185
1,1,6.414307266338367e+18,21248429,35668,2,1,10648765,4178,66195,59567,13359795
1,1,9.646891836894482e+18,4325700,23583,2,2,388595,4076,7310,7680,0
1,1,1.0460794781478121e+18,21910913,37956,2,1,1396687,1486,168,88,2270378
1,1,2.941589785902698e+18,21405499,36922,2,1,119,147,311011,178831,822162
1,1,7.143518654485987e+18,20393504,33093,2,1,601,1170,133,5140,4841199
0,1,7.90391452832019e+18,21162356,1325,1,1,21338116,365,587,972,22731609
0,1,7.877361752466288e+18,21119500,35491,2,2,14548,12872,35102,1193,0
1,1,1.5005909604118045e+19,20369836,33268,2,1,215,177,4392,2322,14133411
0,1,1.7712689394541728e+19,20594823,854,2,2,1881654,4771,77170,2686,263481
0,1,7.491311163030893e+17,4211684,19225,2,2,10570722,912,83024,73675,3631467
0,1,5.108201723211251e+18,20140683,11506,3,2,6218883,228,17271,15806,0
0,1,8.994557070508579e+18,20030151,23799,3,1,4,7,15,19,2164458
0,1,1.205787899908646e+19,20163144,27961,2,2,39814,127626,283358,290916,4316813
1,1,1.4340390157469405e+19,9027728,23808,2,2,5908,130303,1318,1535,6672758
0,1,3.516889565727588e+18,4339083,1267,2,1,357,154,2207,335,2628075
1,1,1.205787899908646e+19,20183541,27961,3,1,3022323,1973,12478,13202,7119981
1,1,5.315378418122699e+18,21091573,30911,2,1,2960175,20463,24845,1321,0
0,1,1.205787899908646e+19,20185474,27961,1,1,3774666,1851,1885,12666,0
1,3,7.90391452832019e+18,21162351,1325,1,1,17563,21164,40263,40435,124208
1,1,1.4340390157469405e+19,20643978,23808,2,1,8819,690,250,358,349496
0,1,1.5145480155589095e+19,21134703,23807,1,1,17903964,6,73,8,2720410
0,1,1.4340390157469405e+19,10397447,23808,1,1,13,21,16,15,21805332
1,1,1.205787899908646e+19,20174623,27961,1,1,17314,257,1315,1690,2736866
1,1,2.7727711055671214e+18,4256462,13883,2,1,9792181,30121,139836,138214,2695691
0,1,2.408757444662003e+18,21111431,35593,3,2,155921,88680,247696,219944,1552366
0,1,7.939314936098008e+18,21219654,2687,3,1,2778572,322,5229,5556,0
1,4,5.260594170071819e+16,3048013,23782,2,1,11688,493,333,526,2828219
1,1,7.90391452832019e+18,21162526,1325,2,2,4413780,295,24,25,0
1,2,5.5111324610218e+18,4397583,10040,2,1,4842865,382,640,438,1328735
1,6,1.4340390157469405e+19,9027213,23808,1,1,5,1,0,0,200868
1,1,1.4340390157469405e+19,10110402,23808,2,1,266,35,58,10,14011028
1,1,1.5156667749717748e+19,20383047,33308,2,2,202488,28171,172361,148128,0
1,1,7.90391452832019e+18,20885558,2010,1,1,21801018,311368,950730,768067,0
0,1,5.937341161495174e+18,20648678,33523,2,2,9116157,3248,56076,55573,4363658
1,16,8.119057108691817e+18,20876635,34760,1,1,190622,4944,34,40,0
1,1,4.6102694262283095e+18,21725373,2238,2,2,5123,4004,53647,26290,7178394
0,1,1.205787899908646e+19,20163506,27961,2,2,13629196,681,8994,10204,557370
1,1,1.7299638493773875e+18,9584169,23637,1,1,2467038,106,2101,110,4116786
1,1,1.105130058864284e+19,5185240,6617,3,2,6909897,8147,164305,58129,617072
1,1,1.378706943073524e+19,20653051,20016,1,1,277,2695,23697,2908,1783113
0,1,1.884917597901725e+17,21393586,24151,1,1,432171,2577,29912,28709,0
0,1,1.4340390157469405e+19,20640001,23808,1,1,1559498,244,115,160,11337308
0,1,7.076656087954819e+18,8549319,892,2,2,14185212,494595,3209245,2510913,501752
0,1,5.888277431783336e+18,7955191,6520,2,1,31456,44462,102120,100716,1008253
0,2,1.1989152459211758e+19,21881413,37171,1,1,1174275,20798,36069,33455,0
1,2,1.6794704970244289e+19,5059509,26286,3,1,768,2689,6656,8090,3054589
0,1,7.90391452832019e+18,21162433,1325,3,1,9580,21409,64978,59583,4991841
0,1,5.468727571223081e+18,4215009,1381,1,1,55629,34855,517,817,19407434
0,1,1.682592180244384e+19,20604594,2469,3,2,3250566,34593,82336,73075,0
0,1,5.345544339361684e+18,5858648,23796,1,1,30043,1519,6,12,17888924
0,1,1.04533519298111e+19,20888122,34443,2,2,1337,3174,142811,14342,2099
1,1,1.205787899908646e+19,20163505,27961,2,2,879145,2153,26091,26766,1156411
0,2,1.4340390157469405e+19,3207206,23777,1,1,515,1930,1319,1536,269388
0,1,1.0646941248526422e+19,21258036,2353,2,1,135499,3152,55113,68183,291641
0,1,1.4340390157469405e+19,9027551,23808,2,1,47,748,14,18,261227
1,1,1.3557133018779933e+19,20706014,34246,1,1,2054,433,1264,71,0
1,1,1.1243521181800204e+19,21021732,35398,2,1,108773,210657,423,9053,5965140
0,1,1.4340390157469405e+19,20644045,23808,1,1,32,2,1,3,1171203
0,1,1.8425200088803072e+19,20033125,23790,3,1,219,160,27,29,723860
0,1,1.0846751646955758e+19,21216542,3114,3,1,2772821,360846,1316418,1044860,0
1,1,1.205787899908646e+19,20157182,27961,3,3,143769,53874,388109,360502,0
1,2,1.205787899908646e+19,20163487,27961,3,1,25516,47895,67810,67001,1670084
1,1,8.848021695083076e+18,21246117,2387,1,1,84023,94080,219159,200935,22002697
1,1,4.2981186814246446e+18,21866027,385,3,1,3797,3285,11143,11112,2975382
1,1,1.5989049276530887e+19,20314768,23828,2,1,3015,213,24858,140,2435510
0,1,5.120683440510468e+18,8676731,1268,2,1,11140496,1388,2024,2974,0
0,1,1.130902570404585e+19,22002402,38263,3,2,3,17,69,82,3420671
0,2,1.205787899908646e+19,20188871,27961,3,3,4454946,90931,353389,312402,0
0,1,1.205787899908646e+19,20148759,27961,3,2,36765,5471,19100,22629,51016
0,1,1.7741456305373202e+19,21293853,36500,2,2,4710891,4216,16429,80694,28403
1,1,2.470253408587162e+18,21193219,35900,3,1,7,5,148,195,6692996
0,1,1.205787899908646e+19,20192652,27961,2,2,8895,1721,16203,17231,1224773
0,1,1.205787899908646e+19,20159190,27961,1,1,6068,293,264,427,1503458
0,1,1.034946865176566e+19,21522776,37422,2,1,0,0,12,4,6570456
0,1,8.802768287123155e+18,20121264,29106,3,2,202,612,45198,15599,6390545
0,1,4.534914649762396e+17,20692633,5730,1,1,29,6912,15978,15544,9673550
1,1,1.829432162991673e+19,2406264,20164,2,1,18207,175594,291824,242182,259459
1,6,8.994557070508579e+18,20030165,23799,3,1,18,73,122,180,473
0,1,1.205787899908646e+19,20174700,27961,2,2,10202706,23664,26822,27883,7232296
1,1,1.1751558882257738e+19,21811445,37753,2,1,12342763,3588,12879,13655,14259744
1,1,5.468727571223081e+18,20001263,1381,3,2,6246005,873,3226,3591,469815
1,1,1.1624066761054958e+19,3373964,5962,1,1,378,1109,171,217,16078534
0,1,7.391531180177238e+18,20691766,34245,1,1,21310873,303756,26660,2677,0
0,1,1.0468467911880278e+19,20595078,854,2,2,1264841,4757,7712,9004,7927049
0,1,1.205787899908646e+19,20160313,27961,1,1,19571806,1323,2172,2377,0
0,1,1.608847813967667e+19,5936189,11565,3,3,8019424,55209,107251,255948,0
1,5,3.4598715317101087e+18,4210944,5448,2,1,472264,17859,27405,4609,0
1,2,8.994557070508579e+18,20030165,23799,1,1,230780,28,41,52,0
0,1,1.4531867648059392e+19,21815482,27485,3,2,5281461,8,176,338,0
0,1,1.3557133018779933e+19,20706014,34246,1,1,1,3,142,71,18727855
1,1,1.4340390157469405e+19,21163923,23808,3,1,129993,315,1066,34,2816777
0,1,1.1624066761054958e+19,3373476,5962,2,2,15532226,11229,34655,32243,7933721
1,1,8.390751886332698e+18,20124084,421,2,1,301413,2933,1859,1345,5109070
0,2,1.747484747591359e+19,21714131,37448,1,1,35726,321,431,652,0
0,1,5.549226067489746e+18,21763124,37444,3,3,7209192,218393,1589912,10525,0
0,1,4.1471718024346655e+18,20870420,27498,2,2,15227783,158128,767869,617393,859161
0,1,1.4989651587983485e+19,21161730,8448,3,1,1715463,55050,179671,153275,4916257
0,1,8.119057108691817e+18,20876635,34760,1,1,16410526,100,34,40,216149
1,1,2.6928596198512824e+18,21738413,2051,2,1,1474,5582,2509,63,1955908
0,1,8.718971903532905e+18,20896082,35075,2,1,93,113,258,92,14472842
1,1,1.136372424770545e+19,20125946,30405,2,1,12826918,155828,28660,444564,0
0,1,1.608847813967667e+19,5936100,11565,2,1,10178028,5427,7713,9282,98248
0,1,1.4340390157469405e+19,20643973,23808,1,1,4903,3490,2948,2917,576685
0,2,2.2533712796070436e+18,4379219,10516,2,1,2581057,4104,123236,91226,179
1,17,7.79178998265647e+18,20969784,35215,3,2,8562,3179,23863,14021,0
0,1,4.58582341855919e+17,2911766,4496,2,1,299773,36632,113168,109903,374524
0,1,1.5145480155589095e+19,21130287,23807,3,1,8083665,120,391,8,4659533
0,1,1.4340390157469405e+19,9027437,23808,1,1,4504,19,20,20,213100
1,1,1.4347859242938208e+19,21717679,33931,3,1,5924597,803740,2229797,3049228,0
1,1,6.715049002232656e+18,3065545,23783,1,1,45829,167,128,168,469022
1,1,5.851252814446936e+18,21477808,28698,3,1,2254,7993,47056,43111,5323467
1,2,1.4340390157469405e+19,20643978,23808,3,2,2112933,883,250,358,2398381
0,1,1.668937430505961e+19,20203317,5058,1,1,3180476,614746,493,681,86737
0,1,8.624410930658002e+18,4305640,20853,1,1,108110,78390,106886,102618,1583486
0,1,7.90391452832019e+18,21162437,1325,2,2,1853,5793,17179,16982,7479716
0,1,9.329161806660276e+18,21329568,30027,2,1,4693284,1397,8825,10612,227203
0,2,1.717226354889761e+19,2685689,25432,3,1,1283628,19642,21927,7367,1438
1,25,7.90391452832019e+18,21162423,1325,2,1,3508,10890,31276,32627,0
0,1,7.583003028210444e+18,20619966,33272,1,1,1677,225,897,41333,6280212
0,1,7.797031665819164e+18,20563185,5476,3,3,3725,8074,13039,50761,4209621
0,1,1.205787899908646e+19,20174779,27961,2,2,8723218,13357,19596,20960,1920797
1,2,1.205787899908646e+19,20180674,27961,2,2,7925542,3384,5615,6313,3624894
0,1,8.134264174510893e+18,10593110,1268,3,3,15372,994,3072,2,1018280
1,12,1.3090221289647714e+19,20174985,23795,1,1,31,135,3,7,510634
0,1,1.4552013452794333e+19,4007612,10517,2,1,9983054,562056,44779,41040,0
1,1,1.689773544749613e+19,9556457,14377,2,1,9280,17633,16392,17086,3481762
1,1,1.523471329505401e+19,3499926,23964,3,1,14802,16499,4829,5174,758503
0,2,1.4340390157469405e+19,4708095,23777,2,2,1882035,2202,1480,1742,2101916
1,1,5.851252814446936e+18,22095209,28698,3,1,346038,252044,2634928,2066995,154762
0,1,1.4340390157469405e+19,9027213,23808,1,1,1,1,0,0,2414153
1,1,1.3311343438192929e+19,3806502,23791,2,1,4093,24,31,33,12080067
1,1,7.90391452832019e+18,21162517,1325,2,2,660,1725,22,23,228637
1,1,4.660387735928844e+18,21313239,36540,2,1,2878,15609,108900,1785,12021744
0,1,1.0012755627828791e+19,2917671,1512,2,2,164145,8511,13814,15151,0
0,1,1.205787899908646e+19,20185488,27961,1,1,396015,1266,8824,9333,0
1,1,4.5034988960635725e+17,20974419,35356,2,1,766,1628,2137,2446,11268331
1,1,1.4340390157469405e+19,9027637,23808,1,1,57,397,108,146,6045984
1,1,2.3012022000168248e+18,20273600,32576,1,1,439296,1674,146933,23689,21359927
1,1020,1.772671565321959e+19,21163864,9785,1,1,1148,840,703,133,0
1,1,8.600895121553957e+18,21442595,37104,3,2,625,835,15879,806,11058736
1,1,1.205787899908646e+19,20221063,27961,2,1,216144,17863,147017,134652,2879100
1,2,2.1740769468148124e+18,20584954,33421,1,1,1070,2538,2241,2479,5338030
0,1,1.205787899908646e+19,20170439,27961,1,1,1363471,50550,340962,311034,0
1,1,1.4756578758696272e+19,20718273,3625,3,3,58207,131,43957,30591,0
1,1,4.971333646889512e+17,4417974,27920,2,1,1243,3316,11639,15221,16714811
1,1,1.432287212271603e+19,3200839,26479,3,1,8,15,3611,2303,2787571
0,1,9.881207773436752e+18,4332980,23778,1,1,25121317,22,13,21,0
1,1,9.004035880665278e+18,20595493,33800,3,2,5229,13599,16423,20080,3123335
1,1,1.6531381574307508e+19,22140880,38592,3,3,158618,275,11308,7028,0
0,1,1.186222818905916e+19,20087044,32254,2,2,33278,99045,1441006,1141756,1161216
1,2,1.4340390157469405e+19,20789170,23808,2,1,220847,141845,760752,24443,0
1,1,1.205787899908646e+19,20163141,27961,2,1,21513,18944,20990,20559,2031829
1,25,1.4340390157469405e+19,9027213,23808,2,1,1,1,0,0,152446
0,1,1.7363854844105062e+19,20017078,23798,1,1,250690,10081,4,8525,2876396
0,1,3.7306253281194304e+17,3827183,23792,1,1,23197514,701,61,77,3851
0,1,4.308868080138052e+18,10794924,30368,1,1,425218,88474,228262,28280,15746047
0,2,1.205787899908646e+19,20163121,27961,3,2,2359,889,6241,6821,2777675
1,1,8.670848036674833e+18,21520602,27347,2,1,72895,2428,1448,3927,2088926
0,1,9.45917755559769e+18,21163121,5466,2,2,89368,169176,384649,346525,18151
1,1,1.205787899908646e+19,20180611,27961,1,1,169430,33145,43767,42665,277836
1,2,1.7459818518411633e+19,21103761,35380,2,1,49606,57429,426432,250444,948480
1,1,5.93057146231575e+18,8113879,10986,2,2,14924,4601,55853,1952,4497740
0,1,3.541619012299247e+18,21192335,35672,1,1,24114074,2152,1871,2113,537
1,1,8.813902859733762e+18,20886690,34840,1,1,4121208,206,552,822,0
0,1,1.3384857948156529e+18,20759020,33931,1,1,1270247,24440,31947,14082,0
0,1,1.205787899908646e+19,20222646,27961,3,3,3971,16,200,3131,144461
0,1,1.8576716603259848e+18,4273870,23531,2,1,10011797,142318,295266,8697,0
0,1,1.205787899908646e+19,20157348,27961,3,3,6209,4448,23674,31507,9385074
1,1,8.994557070508579e+18,20030165,23799,2,1,21,12,290,756,770991
0,1,1.2673870462623631e+19,3837894,26519,1,1,20201616,12558,27356,31028,690807
1,1,1.4340390157469405e+19,21163924,23808,3,2,73691,1287,2006,67,1886115
0,1,7.689643068348146e+18,20967664,35286,2,2,37602,59,45926,38843,43188
1,2,8.33510500251745e+18,20593626,33524,2,1,607,487,4236,243,5551175
1,1,7.90391452832019e+18,21162526,1325,2,1,15,10,22,23,5023054
0,1,1.5859647530187389e+19,4291071,23778,2,2,63453,25,11,24,250746
1,1,8.802768287123155e+18,20121297,29106,2,1,206,31,351,432,12211275
0,1,1.4340390157469405e+19,21163921,23808,2,2,41119,255,418,39,1477160
